ageID,head_campus_ageID,school_name,street,town_suburb,postcode,level_of_schooling,school_gender,sector,systemic,school_affiliation,diocese,sys_num,sys_desc,school _specialty_indicator,campus_level,school_url,lga,electorate_code,fed_electorate,SA3,SA4,ASGS_remoteness,latitude,longitude
1965,1965,St Patrick's School,26 Homer Street,Gundagai,2722,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.spg.nsw.edu.au,Gundagai (A),Cootamundra,Riverina,Wagga Wagga,Riverina,Inner Regional Australia,-35.063066,148.108453
1966,1966,St Therese Catholic Primary School,96 Cartwright Ave,Sadleir,2168,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://sttsadleir.catholic.edu.au,Liverpool (C),Liverpool,Werriwa,Bringelly - Green Valley,Sydney - South West,Major Cities of Australia,-33.918997,150.883637
1968,1968,St Therese's Catholic Primary School,448 Blaxland Road,Denistone,2122,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://sttdenistone.catholic.edu.au,Ryde (C),Ryde,Bennelong,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.797267,151.093926
1969,1969,St Therese's Catholic Primary School,2A Yerrick Road,Lakemba,2195,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://www.sttlakemba.catholic.edu.au/,Canterbury (C),Lakemba,Watson,Canterbury,Sydney - Inner South West,Major Cities of Australia,-33.916143,151.078125
1970,1970,St Therese Catholic Primary School,43 Sutherland Street,Mascot,2020,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://sttmascot.catholic.edu.au,Botany Bay (C),Heffron,Kingsford Smith,Botany,Sydney - City and Inner South,Major Cities of Australia,-33.925808,151.201113
1972,1972,St Therese Catholic Primary School,48 Chamberlain Rd,Padstow Heights,2211,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://sttpadstow.catholic.edu.au,Bankstown (C),East Hills,Banks,Bankstown,Sydney - Inner South West,Major Cities of Australia,-33.962464,151.031563
1973,1973,St Therese's Catholic Primary School,1 Princes Highway,West Wollongong,2500,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.stwwdow.catholic.edu.au,Wollongong (C),Wollongong,Cunningham,Wollongong,Illawarra,Major Cities of Australia,-34.425936,150.871158
1974,1974,St Therese's Primary School,Mirrool Avenue,Yenda,2681,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.stww.catholic.edu.au,Griffith (C),Murray,Farrer,Griffith - Murrumbidgee (West),Riverina,Outer Regional Australia,-34.250832,146.197095
1980,1980,St Thomas More's Catholic School,Francis Avenue,Brighton-Le-Sands,2216,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stmbrighton.catholic.edu.au,Rockdale (C),Rockdale,Barton,Kogarah - Rockdale,Sydney - Inner South West,Major Cities of Australia,-33.958325,151.151476
1982,1982,St Thomas Aquinas Primary School,168 Hawkesbury Rd,Springwood,2777,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.staspringwood.catholic.edu.au,Blue Mountains (C),Blue Mountains,Macquarie,Blue Mountains,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.681499,150.589168
1983,1983,St Thomas' Catholic Primary School,2 Horsley Avenue,Willoughby,2068,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.stwdbb.catholic.edu.au,Willoughby (C),Willoughby,North Sydney,Chatswood - Lane Cove,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.795983,151.200205
1984,1984,O'Connor Catholic College,35 Kirwood Street,Armidale,2350,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Secondary,http://www.oconnor.nsw.edu.au.,Armidale Dumaresq (A),Northern Tablelands,New England,Armidale,New England and North West,Inner Regional Australia,-30.51174,151.67943
1985,1985,St Ursula's College,69 Caroline St,Kingsgrove,2208,Secondary,Female,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Secondary,http://stursulakingsgrove.catholic.edu.au,Rockdale (C),Kogarah,Barton,Kogarah - Rockdale,Sydney - Inner South West,Major Cities of Australia,-33.941884,151.103281
1987,1987,St Vincent's College,1 Rockwall Crescent,Potts Point,2011,Secondary,Female,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.stvincents.nsw.edu.au/,Sydney (C),Sydney,Sydney,Sydney Inner City,Sydney - City and Inner South,Major Cities of Australia,-33.869586,151.223801
1989,1989,St Vincent's Catholic Primary School,30-34 Charlotte Street,Ashfield,2131,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stvashfield.catholic.edu.au,Ashfield (A),Summer Hill,Grayndler,Strathfield - Burwood - Ashfield,Sydney - Inner West,Major Cities of Australia,-33.886031,151.126225
1993,1993,St Xavier's School,150 - 172 Bloomfield Street,Gunnedah,2380,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/gunnedah/st-xavier-s-primary-gunnedah,Gunnedah (A),Tamworth,Parkes,Tamworth - Gunnedah,New England and North West,Outer Regional Australia,-30.977063,150.258252
1994,1994,St Francis Xavier's School,32 Nandewar Street,Narrabri,2390,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/stxa_nar/,Narrabri (A),Barwon,Parkes,Moree - Narrabri,New England and North West,Outer Regional Australia,-30.325975,149.789022
1995,1995,San Clemente High School,Havelock Street,Mayfield,2304,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Secondary,http://mayfieldsanc.catholic.edu.au,Newcastle (C),Newcastle,Newcastle,Newcastle,Newcastle and Lake Macquarie,Major Cities of Australia,-32.895968,151.743709
1998,1998,Catherine McAuley Catholic Primary School,90 Hill Street,Orange,2800,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.mcauleyorange.catholic.edu.au/,Orange (C),Orange,Calare,Orange,Central West,Inner Regional Australia,-33.279406,149.094667
2000,2000,Blue Hills College,17 Blue Hills Avenue,Goonellabah,2480,Combined,Co-ed,Independent,Systemic,Seventh Day Adventist,,0,SDA System North NSW,Non special,Combined,http://www.bluehills.nsw.edu.au,Lismore (C),Lismore,Page,Richmond Valley - Hinterland,Richmond - Tweed,Inner Regional Australia,-28.824666,153.354946
2001,2001,Border Christian College,24 Ava Avenue,Thurgoona,2640,Combined,Co-ed,Independent,Systemic,Seventh Day Adventist,,0,SDA System South NSW,Non special,Combined,http://www.alburybcc.nsw.edu.au,Albury (C),Albury,Farrer,Albury,Murray,Inner Regional Australia,-36.039775,146.981421
2003,2003,Hills Adventist College,84 Cecil Avenue,Castle Hill,2154,Combined,Co-ed,Catholic,Systemic,Seventh Day Adventist,,4110,SDA System Greater Sydney,Non special,Primary,NULL,The Hills Shire (A),Castle Hill,Mitchell,Baulkham Hills,Sydney - Baulkham Hills and Hawkesbury,Major Cities of Australia,-33.735512,151.005702
2004,2004,Mountain View Adventist College,41 Doonside Road,Doonside,2767,Combined,Co-ed,Independent,Systemic,Seventh Day Adventist,,4110,SDA System Greater Sydney,Non special,Combined,http://www.mvac.nsw.edu.au,Blacktown (C),Blacktown,Chifley,Blacktown,Sydney - Blacktown,Major Cities of Australia,-33.767122,150.87024
2005,2005,Hurstville Adventist School,24 - 30 Wright Street,Hurstville,2220,Primary,Co-ed,Independent,Systemic,Seventh Day Adventist,,4110,SDA System Greater Sydney,Non special,Primary,http://www.hurstville.adventist.edu.au,Hurstville (C),Kogarah,Barton,Hurstville,Sydney - Inner South West,Major Cities of Australia,-33.964775,151.109124
2007,2007,Tweed Valley Adventist College,7a Hall Drive,Murwillumbah,2484,Combined,Co-ed,Independent,Systemic,Seventh Day Adventist,,0,SDA System North NSW,Non special,Combined,http://www.tvc.nsw.edu.au,Tweed (A),Lismore,Richmond,Tweed Valley,Richmond - Tweed,Inner Regional Australia,-28.33261,153.371153
2009,2009,St Paul's Catholic College,198 Old Prospect Road,Greystanes,2145,Secondary,Male,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Secondary,http://www.stpaulsgreystanes.catholic.edu.au,Holroyd (C),Granville,McMahon,Merrylands - Guildford,Sydney - Parramatta,Major Cities of Australia,-33.819079,150.952686
2010,2010,Holy Spirit Catholic Primary School,195 Coxs Road,North Ryde,2113,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://hsnryde.catholic.edu.au,Ryde (C),Ryde,Bennelong,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.796209,151.123777
2011,2011,Our Lady Star of the Sea Catholic School,44 Kiora Road,Miranda,2228,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olssmiranda.catholic.edu.au,Sutherland Shire (A),Miranda,Cook,Cronulla - Miranda - Caringbah,Sydney - Sutherland,Major Cities of Australia,-34.032851,151.104062
2012,2012,Stella Maris College,52 Eurobin Avenue,Manly,2095,Secondary,Female,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.stellamaris.com.au/,Manly (A),Manly,Warringah,Manly,Sydney - Northern Beaches,Major Cities of Australia,-33.78629,151.286084
2013,2013,Stella Maris Catholic Primary School,Wentworth Street,Shellharbour,2529,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.smsdow.catholic.edu.au,Shellharbour (C),Shellharbour,Whitlam,Kiama - Shellharbour,Illawarra,Major Cities of Australia,-34.580333,150.869894
2014,2014,SCEGGS  Darlinghurst,215 Forbes Street,Darlinghurst,2010,Combined,Female,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.sceggs.nsw.edu.au,Sydney (C),Sydney,Sydney,Sydney Inner City,Sydney - City and Inner South,Major Cities of Australia,-33.87599,151.218826
2015,2015,Sydney Church of England Co-Educational Grammar School  Redlands,272 Military Road,Cremorne,2090,Combined,Co-ed,Independent,Non-Systemic,Anglican,,0,,Non special,Secondary,http://www.redlands.nsw.edu.au,North Sydney (A),North Shore,Warringah,North Sydney - Mosman,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.832193,151.227263
2018,2018,Sydney Church of England Grammar School,Blue Street,North Sydney,2060,Combined,Co-ed,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.shore.nsw.edu.au,North Sydney (A),North Shore,North Sydney,North Sydney - Mosman,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.839913,151.204871
2019,2019,Sydney Grammar School  Edgecliff Preparatory School,7 Alma Street,Paddington,2021,Primary,Male,Independent,Non-Systemic,Non-Denominational,,0,,Non special,Primary,http://www.sydgram.nsw.edu.au/edgecliff/,Woollahra (A),Sydney,Wentworth,Eastern Suburbs - North,Sydney - Eastern Suburbs,Major Cities of Australia,-33.879554,151.230279
2020,2020,Sydney Grammar School  St Ives Preparatory School,11-21 Ayres Road,St Ives,2075,Primary,Male,Independent,Non-Systemic,Non-Denominational,,0,,Non special,Primary,http://www.sydgram.nsw.edu.au/,Ku-ring-gai (A),Davidson,Bradfield,Ku-ring-gai,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.718123,151.17078
2021,2021,Sydney Grammar School,10 College Street,Darlinghurst,2010,Secondary,Male,Independent,Non-Systemic,Non-Denominational,,0,,Non special,Secondary,http://www.sydgram.nsw.edu.au,Sydney (C),Sydney,Sydney,Sydney Inner City,Sydney - City and Inner South,Major Cities of Australia,-33.874973,151.213277
2024,2024,Tara Anglican School for Girls,Masons Drive,North Parramatta,2151,Combined,Female,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.tara.nsw.edu.au,The Hills Shire (A),Parramatta,Parramatta,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.790469,151.014717
2025,2025,St Clare's High School,Davis Street,Taree,2430,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Secondary,http://tareesc.catholic.edu.au,Greater Taree (C),Myall Lakes,Lyne,Taree - Gloucester,Mid North Coast,Inner Regional Australia,-31.897023,152.479476
2026,2026,The Armidale School,87 Douglas Street,Armidale,2350,Combined,Co-ed,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.as.edu.au,Armidale Dumaresq (A),Northern Tablelands,New England,Armidale,New England and North West,Inner Regional Australia,-30.519975,151.673195
2027,2027,The King's School,Pennant Hills Road,North Parramatta,2151,Combined,Male,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.kings.edu.au,The Hills Shire (A),Parramatta,Parramatta,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.788027,151.021918
2029,2029,The Scots College,Victoria Road,Bellevue Hill,2023,Combined,Male,Independent,Non-Systemic,Presbyterian,,0,,Non special,Combined,http://www.tsc.nsw.edu.au,Woollahra (A),Vaucluse,Wentworth,Eastern Suburbs - North,Sydney - Eastern Suburbs,Major Cities of Australia,-33.875115,151.253856
2030,2030,The Scots School,4173 O'Connell Road,Bathurst,2795,Combined,Co-ed,Independent,Non-Systemic,Presbyterian,,0,,Non special,Combined,http://www.scots.nsw.edu.au,Bathurst Regional (A),Bathurst,Calare,Bathurst,Central West,Inner Regional Australia,-33.431184,149.616329
2031,2031,Trinity Grammar School,Prospect Road,Summer Hill,2130,Combined,Male,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.trinity.nsw.edu.au,Ashfield (A),Summer Hill,Watson,Strathfield - Burwood - Ashfield,Sydney - Inner West,Major Cities of Australia,-33.898552,151.130711
2034,2034,Tudor House,6480 Illawarra Highway,Moss Vale,2577,Primary,Male,Independent,Non-Systemic,Anglican,,0,,Non special,Primary,http://www.tudorhouse.nsw.edu.au/,Wingecarribee (A),Goulburn,Whitlam,Southern Highlands,Southern Highlands and Shoalhaven,Inner Regional Australia,-34.560626,150.408017
2035,2035,Tyndale Christian School,58 Douglas Road,Blacktown,2148,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.tyndale.edu.au,Blacktown (C),Blacktown,Chifley,Blacktown,Sydney - Blacktown,Major Cities of Australia,-33.782349,150.885119
2036,2036,Villa Maria Catholic Primary School,Mark Street,Hunters Hill,2110,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://www.vmhuntershill.com,Hunters Hill (A),Lane Cove,North Sydney,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.830064,151.139696
2038,2038,Wahroonga Adventist School,181 Fox Valley Road,Wahroonga,2076,Combined,Co-ed,Independent,Systemic,Seventh Day Adventist,,4110,SDA System Greater Sydney,Non special,Primary,http://www.wahroonga.adventist.edu.au,Ku-ring-gai (A),Ku-ring-gai,Bradfield,Ku-ring-gai,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.733021,151.097829
2039,2039,Waverley College,131 Birrell Street,Waverley,2024,Combined,Male,Independent,Non-Systemic,Catholic (Roman),,0,,Non special,Secondary,http://www.waverley.nsw.edu.au/public/index.cfm,Waverley (A),Coogee,Wentworth,Eastern Suburbs - North,Sydney - Eastern Suburbs,Major Cities of Australia,-33.900034,151.257337
2040,2040,Wenona School Ltd,176 Walker Street,North Sydney,2060,Combined,Female,Independent,Non-Systemic,Non-Denominational,,0,,Non special,Combined,http://www.wenona.nsw.edu.au,North Sydney (A),North Shore,North Sydney,North Sydney - Mosman,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.834101,151.209609
2100,2100,Christ the King Primary School,2 Statham Avenue,North Rocks,2151,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.ctknorthrocks.catholic.edu.au,The Hills Shire (A),Baulkham Hills,Parramatta,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.775284,151.02327
2105,2105,Sacred Heart Primary School,235-245 Lake Albert Road,Kooringal,2650,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.shkww.catholic.edu.au,Wagga Wagga (C),Wagga Wagga,Riverina,Wagga Wagga,Riverina,Inner Regional Australia,-35.137892,147.376874
2114,2114,St Paul the Apostle Primary School,44 Buckleys Rd,Winston Hills,2153,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.stpawinstonhills.catholic.edu.au,Parramatta (C),Seven Hills,Mitchell,Parramatta,Sydney - Parramatta,Major Cities of Australia,-33.777215,150.973113
2115,2115,St Paul's College,107 Sea Street,West Kempsey,2440,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Secondary,moodle.kmpslism.catholic.edu.au,Kempsey (A),Oxley,Cowper,Kempsey - Nambucca,Mid North Coast,Inner Regional Australia,-31.060509,152.822097
2117,2117,St Rose Catholic Primary School,8 Rose Avenue,Collaroy Plateau,2097,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.srcpdbb.catholic.edu.au,Warringah (A),Wakehurst,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.726921,151.286194
2118,2118,St Therese's Primary School,Burke Street,New Lambton,2305,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://newlambton.catholic.edu.au,Newcastle (C),Newcastle,Newcastle,Newcastle,Newcastle and Lake Macquarie,Major Cities of Australia,-32.925619,151.716067
2119,2119,St Therese's Community School,Barrier Hwy,Wilcannia,2836,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.wilcannia.catholic.edu.au,Central Darling (A),Barwon,Parkes,Broken Hill and Far West,Far West and Orana,Very Remote Australia,-31.559128,143.379376
2122,2122,The Scots School Albury,Perry Street,Albury,2640,Combined,Co-ed,Independent,Non-Systemic,Uniting Church,,0,,Non special,Combined,http://www.scotsalbury.nsw.edu.au,Albury (C),Albury,Farrer,Albury,Murray,Inner Regional Australia,-36.07289,146.9272
2191,2191,St Joseph's Primary School,106 Church Street,Balranald,2715,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.wf.catholic.edu.au/Schools/BalranaldSchool/school-balranald.html,Balranald (A),Murray,Farrer,Lower Murray,Murray,Outer Regional Australia,-34.638078,143.563823
2198,2198,Caroline Chisholm College,90-98 The Lakes Drive,Glenmore Park,2745,Secondary,Female,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Secondary,http://www.cccglenmorepark.catholic.edu.au,Penrith (C),Mulgoa,Lindsay,Penrith,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.78659,150.674905
2219,2219,Our Lady Queen of Peace Catholic Primary School,Cnr Westminster Rd And Oxford St,Gladesville,2111,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://olqpgladesville.catholic.edu.au,Ryde (C),Lane Cove,Bennelong,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.826261,151.126955
2220,2220,St Mary's Catholic Primary School,458 Main Road,Noraville,2263,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.smtdbb.catholic.edu.au,Wyong (A),Wyong,Dobell,Wyong,Central Coast,Major Cities of Australia,-33.268628,151.558775
2221,2221,St Anthony's Catholic Primary School,Cnr Balaclava And Agincourt Rds,Marsfield,2122,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stamarsfield.catholic.edu.au,Ryde (C),Ryde,Bennelong,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.780982,151.102615
2242,2242,St Mary's Primary School,Centre Street,Casino,2470,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.casplism.catholic.edu.au,Richmond Valley (A),Clarence,Page,Richmond Valley - Hinterland,Richmond - Tweed,Inner Regional Australia,-28.862006,153.044961
2243,2243,St John's Primary School,11 Murwillumbah Road,Mullumbimby,2482,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.mbyplism.catholic.edu.au,Byron (A),Ballina,Richmond,Richmond Valley - Coastal,Richmond - Tweed,Inner Regional Australia,-28.549467,153.496826
2244,2244,Cathedral School,98 George Street,Bathurst,2795,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.cathedralschool.nsw.edu.au,Bathurst Regional (A),Bathurst,Calare,Bathurst,Central West,Inner Regional Australia,-33.419281,149.575319
2245,2245,Barker College,91 Pacific Highway,Hornsby,2077,Combined,Co-ed,Independent,Non-Systemic,Anglican,,0,,Non special,Combined,http://www.barker.nsw.edu.au,Hornsby (A),Ku-ring-gai,Bradfield,Hornsby,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.709245,151.099056
2253,2253,Kamaroi Rudolf Steiner School,220 Forest Way,Belrose,2085,Primary,Co-ed,Independent,Non-Systemic,Steiner School,,0,,Non special,Primary,http://www.kamaroi.nsw.edu.au,Warringah (A),Davidson,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.711374,151.215821
2301,2301,Regents Park Christian School,59-61 Regent Street,Regents Park,2143,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.rpcs.nsw.edu.au,Auburn (C),Auburn,Blaxland,Auburn,Sydney - Parramatta,Major Cities of Australia,-33.881224,151.026762
2303,2303,Wycliffe Christian School,133 Rickard Road,Warrimoo,2774,Combined,Co-ed,Independent,Non-Systemic,Christian School,,0,,Non special,Combined,http://www.wycliffe.nsw.edu.au,Blue Mountains (C),Blue Mountains,Macquarie,Blue Mountains,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.720683,150.615343
2306,2306,St Thomas Aquinas Catholic Primary School,Bundaroo Street,Bowral,2576,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.stabdow.catholic.edu.au,Wingecarribee (A),Wollondilly,Whitlam,Southern Highlands,Southern Highlands and Shoalhaven,Inner Regional Australia,-34.476804,150.420872
2310,2310,Narromine Christian School,147-153 Terangion St,Narromine,2821,Primary,Co-ed,Independent,Systemic,Seventh Day Adventist,,0,SDA System South NSW,Non special,Primary,http://www.ncs.org.au,Narromine (A),Dubbo,Parkes,Dubbo,Far West and Orana,Outer Regional Australia,-32.238002,148.245937
2312,2312,Sydney Japanese School,112 Booralie Road,Terrey Hills,2084,Combined,Co-ed,Independent,Non-Systemic,Other,,0,,Non special,Combined,sjis.nsw.edu.au,Warringah (A),Pittwater,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.676174,151.19965
2315,2315,St Francis Xavier's Catholic Primary School,71 Webster Rd,Lurnea,2170,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stfxlurnea.catholic.edu.au,Liverpool (C),Holsworthy,Werriwa,Liverpool,Sydney - South West,Major Cities of Australia,-33.933221,150.899256
2316,2316,St Joseph's Catholic Primary School,35-45 Nuwarra Road,Moorebank,2170,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stjmoorebank.catholic.edu.au,Liverpool (C),Holsworthy,Fowler,Liverpool,Sydney - South West,Major Cities of Australia,-33.92836,150.954871
2318,2318,Hennessy Catholic College,Ripon St,Young,2594,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Secondary,http://www.hccy.nsw.edu.au,Young (A),Cootamundra,Riverina,Goulburn - Yass,Capital Region,Inner Regional Australia,-34.31487,148.292351
2319,2319,St Anthony's Catholic Primary School,Menangle Street,Picton,2571,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.sapdow.catholic.edu.au,Wollondilly (A),Wollondilly,Hume,Wollondilly,Sydney - Outer South West,Inner Regional Australia,-34.170802,150.611975
2322,2322,James Sheahan Catholic High School,46-49 Anson Street,Orange,2800,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Secondary,http://www.jschs.nsw.edu.au,Orange (C),Orange,Calare,Orange,Central West,Inner Regional Australia,-33.300853,149.091091
2323,2323,St Joseph's Primary School,Lagoon Street,Goulburn North,2580,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.sjglb.nsw.edu.au,Goulburn Mulwaree (A),Goulburn,Hume,Goulburn - Yass,Capital Region,Inner Regional Australia,-34.746244,149.732804
2324,2324,Mosman Church of England Preparatory School,75 Shadforth Street,Mosman,2088,Primary,Male,Independent,Non-Systemic,Anglican,,0,,Non special,Primary,http://www.mosmanprep.nsw.edu.au,Mosman (A),North Shore,Warringah,North Sydney - Mosman,Sydney - North Sydney and Hornsby,Major Cities of Australia,-33.832911,151.240046
2326,2326,Kempsey Adventist School,108 Crescent Head Road,Kempsey,2440,Combined,Co-ed,Independent,Systemic,Seventh Day Adventist,,0,SDA System North NSW,Non special,Combined,http://www.kas.nsw.edu.au,Kempsey (A),Oxley,Cowper,Kempsey - Nambucca,Mid North Coast,Inner Regional Australia,-31.091622,152.83048
2330,2330,Shire Christian School,16A Allies Road,Barden Ridge,2234,Combined,Co-ed,Independent,Non-Systemic,Non-Denominational,,0,,Non special,Combined,http://www.sscs.nsw.edu.au,Sutherland Shire (A),Holsworthy,Hughes,Sutherland - Menai - Heathcote,Sydney - Sutherland,Major Cities of Australia,-34.03633,151.009115
2331,2331,Manning District Adventist School,Bucketts Way,Tinonee,2430,Primary,Co-ed,Independent,Systemic,Seventh Day Adventist,,0,SDA System North NSW,Non special,Primary,http://www.maschool.nsw.edu.au/,Greater Taree (C),Myall Lakes,Lyne,Taree - Gloucester,Mid North Coast,Inner Regional Australia,-31.895128,152.498117
2333,2333,Korowal School,54 Hall Parade,Hazelbrook,2779,Combined,Co-ed,Independent,Non-Systemic,Other,,0,,Non special,Combined,http://www.korowal.nsw.edu.au/,Blue Mountains (C),Blue Mountains,Macquarie,Blue Mountains,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.711046,150.350184
2334,2334,Mamre Anglican School,45 Bakers Lane,Erskine Park,2759,Combined,Co-ed,Independent,Systemic,Anglican,,16718,Anglican Schools System Sydney,Non special,Combined,http://www.mamre.nsw.edu.au,Penrith (C),Mulgoa,McMahon,Fairfield,Sydney - South West,Major Cities of Australia,-33.831381,150.785964
